filename,reason
t_000000.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000001_29.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000001_38.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000001_46.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000001_54.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
t_000002.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
t_000004.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
t_000006.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
t_000008.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000009_67.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000009_83.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000010_00.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
t_000010.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000010_17.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000010_42.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000010_50.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000010_58.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000010_67.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000010_83.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000010_92.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000011_00.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000011_17.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000011_25.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000011_33.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000011_42.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
s_000011_50.jpg,"opening animation/logo (Filmin/Fandango/Rossofuoco), no shelves"
