filename,reason
t_002000.jpg,"talking head, distant two-figure shot in grand reading room, no legible shelves"
t_002002.jpg,"archival engraving (Athanasius Kircher illustrations), not a photographed shelf"
s_002002_54.jpg,"archival engraving (Athanasius Kircher illustrations), not a photographed shelf"
t_002004.jpg,"archival engraving (Athanasius Kircher illustrations), not a photographed shelf"
t_002006.jpg,"archival engraving (Athanasius Kircher illustrations), not a photographed shelf"
s_002007_21.jpg,"wide shot of grand institutional reading room, subject at desk under lamps; shelves visible but distant/out of focus, no legible spine text (confirmed by test crop)"
t_002014.jpg,"wide shot of grand institutional reading room, subject at desk under lamps; shelves visible but distant/out of focus, no legible spine text (confirmed by test crop)"
t_002018.jpg,"wide shot of grand institutional reading room, subject at desk under lamps; shelves visible but distant/out of focus, no legible spine text (confirmed by test crop)"
t_002020.jpg,"wide shot of grand institutional reading room, subject at desk under lamps; shelves visible but distant/out of focus, no legible spine text (confirmed by test crop)"
t_002022.jpg,"wide shot of grand institutional reading room, subject at desk under lamps; shelves visible but distant/out of focus, no legible spine text (confirmed by test crop)"
t_002024.jpg,"archival engraving (Kircher Sephirotic tree diagram), not a photographed shelf"
s_002024_21.jpg,"archival engraving (Kircher Sephirotic tree diagram), not a photographed shelf"
t_002026.jpg,"archival engraving (Kircher Sephirotic tree diagram), not a photographed shelf"
t_002028.jpg,"archival engraving (Kircher Sephirotic tree diagram), not a photographed shelf"
t_002030.jpg,"archival engraving (Kircher Sephirotic tree diagram), not a photographed shelf"
t_002032.jpg,"archival engraving (Kircher Sephirotic tree diagram), not a photographed shelf"
t_002034.jpg,"archival engraving (Kircher Sephirotic tree diagram), not a photographed shelf"
t_002036.jpg,"talking head reading a book at desk, grand reading room shelves distant/out of focus in background, no legible spine text"
s_002036_00.jpg,"talking head reading a book at desk, grand reading room shelves distant/out of focus in background, no legible spine text"
t_002038.jpg,"talking head reading a book at desk, grand reading room shelves distant/out of focus in background, no legible spine text"
t_002040.jpg,"talking head reading a book at desk, grand reading room shelves distant/out of focus in background, no legible spine text"
t_002042.jpg,"talking head reading a book at desk, grand reading room shelves distant/out of focus in background, no legible spine text"
t_002050.jpg,"talking head reading a book at desk, grand reading room shelves distant/out of focus in background, no legible spine text"
t_002052.jpg,"talking head reading a book at desk, grand reading room shelves distant/out of focus in background, no legible spine text"
s_002053_75.jpg,"graphic overlay: stylised aerial render of library floor plan, not a real photographed shelf"
t_002110.jpg,"wide/tracking shot down a corridor of library stacks (different, institutional library); spines far too small and low-contrast to read"
t_002112.jpg,"wide/tracking shot down a corridor of library stacks (different, institutional library); spines far too small and low-contrast to read"
t_002114.jpg,"wide/tracking shot down a corridor of library stacks (different, institutional library); spines far too small and low-contrast to read"
t_002116.jpg,"wide/tracking shot down a corridor of library stacks (different, institutional library); spines far too small and low-contrast to read"
t_002118.jpg,"wide/tracking shot down a corridor of library stacks (different, institutional library); spines far too small and low-contrast to read"
s_002119_08.jpg,"talking head at outdoor podium/lectern, no shelves in frame"
s_002131_21.jpg,"archival graphic: reproduced book-cover artwork (Bompiani 'Nuovi saggi italiani' covers), not a photographed shelf"
t_002132.jpg,"archival graphic: reproduced book-cover artwork (Bompiani 'Nuovi saggi italiani' covers), not a photographed shelf"
t_002134.jpg,"archival graphic: reproduced book-cover artwork (Bompiani 'Nuovi saggi italiani' covers), not a photographed shelf"
t_002136.jpg,"archival graphic: reproduced book-cover artwork (Bompiani 'Nuovi saggi italiani' covers), not a photographed shelf"
s_002137_46.jpg,"TV interview / studio graphic, no shelves in frame"
t_002142.jpg,"TV interview / studio graphic, no shelves in frame"
s_002143_88.jpg,"TV interview / studio graphic, no shelves in frame"
s_002147_71.jpg,"TV interview / studio graphic, no shelves in frame"
t_002150.jpg,"TV interview / studio graphic, no shelves in frame"
t_002204.jpg,"talking head, stage panel interview / title card, no shelves in frame"
t_002216.jpg,"talking head, stage panel interview / title card, no shelves in frame"
t_002228.jpg,"talking head, stage panel interview / title card, no shelves in frame"
t_002236.jpg,"talking head, stage panel interview / title card, no shelves in frame"
t_002240.jpg,"talking head, stage panel interview / title card, no shelves in frame"
t_002242.jpg,"talking head + archival book-cover graphic ('Apocalypse Postponed'), no shelf"
t_002244.jpg,"talking head + archival book-cover graphic ('Apocalypse Postponed'), no shelf"
t_002246.jpg,"talking head + archival book-cover graphic ('Apocalypse Postponed'), no shelf"
t_002250.jpg,"talking head at podium (continuous interview), no shelves in frame"
s_002250_29.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002252.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002258.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002300.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002302.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002304.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002306.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002310.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002312.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002314.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002316.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002318.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002320.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002322.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002324.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002328.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002332.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002334.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002336.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002338.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002342.jpg,"talking head at podium (continuous interview), no shelves in frame"
t_002344.jpg,"talking head, no shelves in frame"
t_002346.jpg,"archival establishing shots of an ornate historical library (ceiling frescoes, galleries); spines far too small/worn to read"
s_002346_17.jpg,"archival establishing shots of an ornate historical library (ceiling frescoes, galleries); spines far too small/worn to read"
t_002348.jpg,"archival establishing shots of an ornate historical library (ceiling frescoes, galleries); spines far too small/worn to read"
t_002350.jpg,"archival establishing shots of an ornate historical library (ceiling frescoes, galleries); spines far too small/worn to read"
t_002352.jpg,"archival establishing shots of an ornate historical library (ceiling frescoes, galleries); spines far too small/worn to read"
t_002354.jpg,"archival establishing shots of an ornate historical library (ceiling frescoes, galleries); spines far too small/worn to read"
t_002356.jpg,"archival establishing shots of an ornate historical library (ceiling frescoes, galleries); spines far too small/worn to read"
t_002358.jpg,"archival establishing shots of an ornate historical library (ceiling frescoes, galleries); spines far too small/worn to read"
t_002400.jpg,"archival panning shot, ceiling and upper gallery of ornate historical library, no legible spines"
t_002402.jpg,"archival panning shot, ceiling and upper gallery of ornate historical library, no legible spines"
t_002404.jpg,"archival panning shot, ceiling and upper gallery of ornate historical library, no legible spines"
t_002406.jpg,"archival panning shot, ceiling and upper gallery of ornate historical library, no legible spines"
